id,predicted_income,turn_cur_cr_avg_act_v2,gender,salary_6to12m_avg,incomeValue,hdb_outstand_sum,hdb_bki_active_cc_max_limit,turn_cur_db_avg_act_v2,adminarea,turn_cur_db_avg_v2,age,avg_cur_cr_turn,turn_cur_cr_sum_v2,by_category__amount__sum__eoperation_type_name__ishodjaschij_bystryj_platezh_sbp,dp_ils_avg_salary_1y,dp_ils_paymentssum_avg_12m
4935,41327.776800306456,-3308.420128378529,-5783.202460970017,-4923.246055793987,-3119.464351785989,-1700.6257242199067,-1593.1287496955686,-1911.8921491225276,-2312.4777568609315,-991.7075742042556,967.0794672308682,-710.4978722766856,-559.7083384087093,-2347.8919990106274,-695.7604511828503,-645.3129941451053
48929,49142.66105030699,-2651.1537431807683,-6635.402418979425,-4108.057887361351,-4103.299552773798,-2854.355268795861,-1908.26647430758,-1182.9559112828756,2563.33099978192,-682.7626769165441,1369.2792781332812,-1166.8612897329042,-646.9036057997283,-369.2652139955245,-593.593375565735,-685.1162182381353
112332,552301.4981115013,54120.416652048254,10181.951844638705,11601.654577707242,18275.399006293537,36529.36097224836,26840.682323030534,35353.39311223009,8454.410096244166,29427.4431527034,2895.154017147053,11192.087868465704,14008.573278814116,13648.243586686103,2588.911037436675,-639.9400980285253
79899,43895.40913521226,-5779.063713932491,-4478.3290117287415,-3849.2993700237134,8842.950387270157,-1042.5885507057433,-1597.1003039326604,-3064.116348521261,-2900.209573397237,-1674.71077156453,875.2586970682621,-1359.2363964819383,-2282.8473545606475,-2931.6969212039426,-75.28867896759911,-520.9054318546564
111240,46037.62523692857,-2463.7730402238244,-5083.994899214776,-4601.892417947349,-3070.8938281724863,-2079.261002842512,-1451.0548857762467,-974.1500120495808,-2028.577268184408,-643.7546812272523,-3869.6584123751695,599.413747911568,-867.2437971706893,-653.6347410465381,-662.569747295499,-641.1805784818694
94045,48637.13894480144,-2710.233243236062,-6282.288201924517,-4055.783430799776,-4030.411592307523,-2769.651391366614,-1861.5316408704837,-971.6545000248884,2485.904986859284,-743.3538638487331,-450.1952587393693,-1790.1073629516834,-647.324403871706,-303.6866845010203,-570.2108161528266,-593.2512886986516
40359,301090.2059182361,37068.52756490783,-8841.178928282889,389.7073665126656,24457.772434144597,-4514.611417935468,-2889.774415764944,15641.227074424758,7784.103184942211,174.92528261184353,1204.8009323357287,5858.63333072796,5208.162558912584,1835.893228836041,834.7960509367033,-247.1837427085146
116140,91160.55920762476,8844.668433130622,4781.813629812247,-3335.46051859889,-3375.546439941853,-2112.2279994486694,4834.641456356179,922.744584942208,-2758.824438118995,-3503.284665194172,849.3820725245226,-27.93709098175901,-626.2080895126501,-1746.9299639454532,2522.685869095689,-461.6931869055317
6485,58128.69988082521,-3171.0969477304056,-4924.778882835153,-4792.806486889088,-2737.516861281287,-1808.512161258214,-1720.3645111916908,-1293.4837228891347,-2015.1607528070317,-1987.1751352015835,-2815.8946257624098,607.3121352535348,-1068.6170656020286,-2254.4495437629203,812.1952849352759,-206.44875996320425
87874,44212.66399026621,-3453.146078019202,5197.377198854685,-3905.197074902472,-3914.339825887171,-2801.5938433009737,-1779.2902121778689,-1498.8462013598253,-1888.0300525793864,-923.010369427732,-6938.415994124531,-1239.3974618916536,-897.9993421901277,-1212.694726742703,-503.96955528069066,-536.459124684041
127688,59773.78083345276,-4728.963839666595,5146.462940712356,-3977.251157870155,-959.6634484672992,-3046.5967693707826,-1921.868501885181,-2243.868016302486,3260.4717684689044,-1723.4816673013183,1212.5367408407717,-2358.87748720428,-1668.3133419607238,-544.061001775237,-471.89309750983927,-598.4243062498323
42462,53412.8902024018,-3457.800373250954,-5363.832694830637,-4261.844586329951,-2902.066228756373,-2505.203937231287,1180.3053366372174,-1973.823638944208,-1436.6965247234737,-1239.476723620046,791.7991415019873,-1676.9921802457377,-913.7183403219816,-515.0764499190416,-622.756475767874,-688.6068201339837
34089,60040.5946156713,-2904.920337879931,5856.428800968041,-3668.020179235332,-3424.3882506447794,-3118.244094968165,-2007.603051065506,-1321.3588508434848,2612.6503634736127,-889.5206278799222,-385.2286481801629,-1432.7943840888222,-660.5993642042456,-194.3068302971198,-471.7677215085302,-580.7341591716339
36598,60831.63133537232,-3212.2106560878656,5892.675864594441,-3891.374867545979,-3919.079506634856,-3035.787366345387,-1941.4264149792004,-1524.7008738854888,-2031.3298930701667,-661.4941418283703,318.5960753097189,-1176.2237811889452,-761.7675535051666,-276.4333109386312,-479.5219100587538,-578.3187446370918
41965,136345.75355769895,14377.240987174007,5973.7407763599285,-3495.9377585373013,-5163.630616810299,-2706.8612628763594,-1933.6077905309255,4997.01906550941,4034.059152894878,-74.55924514583978,966.709939133272,487.6218015529597,2240.266589563401,15530.650273639383,-404.16397090739247,-665.104180175676
97157,55961.780184424046,-3789.8744546116864,-4308.934616134616,-4334.353986947034,3196.8266480956363,-1975.990713665896,-1374.91792028545,-1165.2616421810758,-52.2573503821747,-972.03131398697,810.1543731883507,-845.6225450979625,-715.6171753142258,-2404.4890682700247,505.32010581469694,-308.4247699216848
29486,200421.22869634925,16212.024743629036,8685.647831496137,-1360.1578327149025,-6471.389826845904,17957.96831915161,-2198.178833534458,8288.692248457004,4770.15811897702,11534.38883441754,1587.1072785349922,6467.064586777216,11247.910882006485,16180.570135119606,278.3083762400071,-328.130963562866
16707,82412.4914769487,1640.309533013572,-6035.292176157933,-4117.423130324285,11854.261395712036,-3715.211452384785,-2323.80778293785,1417.5459677710865,-514.7754610113442,613.3429256731071,930.267026926118,5324.922404020049,2869.712630883374,-1502.534358695976,-579.2720611555555,-480.9049253164079
5103,57032.77270084103,-3152.0512865666165,5414.029116160836,-3875.950111500228,-4181.4738046714665,-2956.307648170433,-1785.3123985222282,-1519.5722627675143,78.08593740154687,-820.2051882732512,-6783.531610168516,-1248.3698359104476,-847.7804307680775,1.1449233354703423,-487.5775964433033,-599.8868553000418
100088,235769.33535275035,-5808.061026440509,6450.571770953137,-539.261246323478,10033.400562638462,22854.09138769878,-2403.7101094372624,-1037.7312445060106,6154.602661254853,-2816.6199769365385,845.8261405586904,5707.449446292128,2555.0192186866434,-2668.368303825497,22335.85860688821,25747.526021487756
18834,37095.83065949918,-3656.827178215344,4063.556719889675,-4365.924350120348,-2474.7955268750115,-1917.0592269023057,-1184.2523409057856,-2123.815130984482,-1941.2545068383947,-1356.3247335175895,-1891.1852912422485,-544.2947886759769,-1459.5118720691178,-2265.3758491570443,-1640.8701196199468,-39.584791165610994
121340,68278.11832801755,-3934.462130099085,6134.880021047713,-3585.7021691400428,-5054.606247379341,5602.870361805505,-1919.486081830196,-2078.779182459212,-2402.710549308048,-1456.394031662075,1367.137159710882,-1503.4339445345172,-1207.8539676669027,-2301.650884123126,-352.2237962715742,-578.3323464963318
131448,104450.38463598328,4755.292830277685,-7591.912370229848,8058.557399575169,7039.180357761998,11706.375361370125,6501.661570802528,486.3119720062424,-284.9637556557899,-3468.6188014419804,1018.6731828239804,-844.615084951628,-2200.910298230696,-1200.7761222766812,-26.926474642859336,-471.428867418179
40375,77926.59169721205,10633.487239976404,5365.897630360137,-4284.359484942033,-3379.85326962944,-2424.0856954277124,-1720.4289355329204,3569.5887828229997,-2655.795061485572,-559.3674752730076,865.4657875307511,-220.74753424751796,65.01011002390952,-1964.1140413488636,-438.4038150861396,-670.562180456089
114385,62859.30517751863,-2845.785578789442,6311.6785793471845,-3728.591305469661,-4110.17015509229,-3158.001372966532,-1965.8025560439985,-1351.8106079545496,2697.150284727093,-659.3501429922998,1289.9844273179033,-1228.4363659830303,-571.9849479890646,-247.66105497358143,-503.3781384083488,-654.7535413217373
125715,61479.17628561111,-6552.790510618662,-6674.773184817259,-3465.739123713343,11633.803203608875,6512.215723759917,-2294.648279265052,-3288.3334820898835,-3272.449493496893,-1975.5117125452728,1263.250606240342,-2043.3945754290412,-2822.517527242132,-2889.740373311044,-365.37499548518207,-486.1470061146287
64225,72206.18998516357,-4600.760590841798,5467.012211087458,-2897.3785554326723,-5134.545780911066,15367.490017141254,-2009.3393752668292,-2233.8053166936093,3721.536743238096,-1229.4852821360244,979.8101545338112,-1774.643209116579,-1302.5021914584995,-2146.300688124821,47.790948614048965,424.29848994549786
35213,53037.86003149578,-2627.7276054846748,-6746.567210410479,-4144.881020497994,-4260.83462467442,-2892.296105788007,-1913.280535643322,-1153.0287397625832,2546.281188192092,-666.2357172069933,1344.2609101597047,-1181.8513628926903,-688.900913575715,-387.40731501389433,-569.1294875032656,-740.9533914124607
7698,38965.71895887293,-2612.2459909660297,-5984.466804073079,-4086.9778189429617,-3976.53584079078,-2794.406832133243,-1716.7031423480953,-1309.5381974395136,2274.632814832627,-811.6079081206842,-7909.135123867003,-1170.0564425143407,-640.7370526712454,-464.5537816084636,-636.0909744091598,-635.5303680117477
56864,56821.62651500374,-1508.1093884443112,-5388.10020344803,-4649.834517118273,-2878.026027012526,-2247.2898040383297,-1717.0567681817963,-256.9516305206904,411.930378073119,-818.2570622466743,1050.248940260489,-867.2279993184442,-254.69416048369345,784.8740522438578,-613.7272508668414,-586.4919813672219
93490,69766.40767288841,-2833.914055982506,-7533.410903155222,-3758.820803693865,-5159.894821622223,3764.067928840116,-2036.3325781310875,-1314.7120229652678,3033.1111119029183,-696.9063821718763,1276.147044878012,-1071.427284601476,-425.7843624494758,-167.47962056918752,-422.9117132278096,-605.7164142134044
7219,63199.06480091687,-3022.591685373847,-5491.240121898704,-4712.763944495401,-2490.362386069636,-2040.1893218781252,-1668.5873713973442,-1068.1257073310644,-2477.0277324087847,-866.3185353038696,840.3149412269217,413.9687681577114,-534.9712436147752,-602.2907690997429,-582.3330942205887,-691.6161305182578
32723,55132.20323603359,-3343.726458342445,-6563.195619282014,-3975.9194813493887,-494.4880180412753,-2462.5812455088176,-1969.1258884253136,-1232.7483943033124,2688.2646810242877,-667.150463224603,1310.9285514496232,-932.05109383185,-758.0281160418557,-259.17589275027905,-518.460229187762,-684.0365348339782
43521,71802.82867852249,-2774.216851088804,6218.3145068734775,-3767.313703373648,-4134.4381271480015,-3136.8661219504856,-2053.2248125933006,-1425.794056079504,2656.359655525036,-781.5381059891275,1516.7079243814585,-1294.696626201738,-571.9849479890646,-178.00533780474743,-453.51512757426025,-558.7852433410957
147192,72900.01632148176,-3539.742356348751,4423.295064087896,-4211.922757797342,-3245.649102123712,3432.1782795090285,-1472.5903261257736,-196.2376480315384,-2485.628708010985,-1323.6789753459543,635.7412823840481,194.3166954140772,-1093.4654877712662,245.70635974623292,4979.080989970691,553.4235957914113
129683,49238.66267366217,-2723.9304766948912,5593.990781635951,-3734.2245290628734,-4028.417264464047,-3110.452804621809,-1777.3216152789028,-1403.9297850999458,2295.796710269361,-751.809083149553,-8144.034236600467,-1232.6988469592638,-563.9203207230538,-382.034113435539,-542.6268295285475,-590.9009771059677
134028,96202.99049303903,-2939.1441423520064,7813.220298340288,-2799.2726332451484,-6421.937250792568,20138.94788707113,-2752.599498357177,-1470.6809645054518,4157.240058853473,-676.0624886634414,1462.4376171102438,-1569.284394734622,-642.0460378782087,9.138515820421768,-199.52245462723167,-569.3040440144051
118714,74436.00826787346,519.9224091652715,-5998.647678367158,-4888.116500849628,-4045.366271490926,2116.804192339308,-1879.056919272351,1280.6003035793924,-2959.4927874510204,488.406455229067,-2600.074495529984,902.423162379346,2751.521621704623,-590.6649121784593,-558.477249844909,-683.0086677088294
30469,62783.14248263942,-2848.3500554049115,6300.155414433055,-3773.774340785352,-3366.382170776616,-3146.838329559765,-1963.363451547546,-1329.058895497707,2643.032099232975,-659.3501429922998,1309.5315012735457,-1247.6794153713383,-571.9849479890646,-238.0183738846045,-500.4409972655152,-657.9505115633317
108793,64479.31488864964,-2843.3453994079264,6283.944159248982,-3742.20768105307,-4123.725039570246,-3179.603042089139,-1965.4411820107605,-1316.824187489177,2697.150284727093,-662.1372308466539,1132.373179012101,-1228.9166957558302,-571.9849479890646,-209.5447368960658,-504.1200789115524,-655.6563853306353
8261,103461.7179102488,-2951.7259167090083,-5675.195378386948,-3464.0937874020515,-2918.401724247105,-2816.389260411476,20919.05505752463,-1924.3901093338727,2933.7545387664754,-1721.951939678824,1400.6849690721288,-2074.4282253230217,-879.1380031111062,-1999.0387550970715,-476.3740627779985,-502.2432883651105
1343,53951.84371302481,-2667.844166399112,-6582.627953146846,-4161.733301864055,-4244.136563200384,-2791.366913936558,-2006.0499117702889,-1332.4210207031376,2560.0852147886103,-784.0535105879823,-3489.4221989723537,-1232.1436254006792,-688.900913575715,-385.9193915657895,-548.0872615644054,-676.7114302792221
60028,56167.062507102826,-1412.6266281192334,3994.5468514625777,-10587.936526765132,-2345.869332523554,-2052.7839697697764,-1331.9798230603435,-1075.079385794195,-2220.7566002335184,-1128.6531656908332,-667.8622577809996,-556.4596903858396,-444.42255452259,-1491.3728533586825,-557.3763930163684,-571.8485989169061
86770,66000.93362775845,7540.753814533488,6248.985025496893,-3526.9700932990595,5807.516058758121,9110.786708281756,-1461.0547806098807,387.4864860529244,-3531.4352275511246,-4589.931913469876,587.2700854978333,-1250.990492524066,-1198.1081821022456,-933.155022235314,-4047.329922334239,-481.7967467035722
113564,59641.46360673386,-3277.6010458046712,-6305.804403023451,-5007.388352907233,-3377.430036937352,-2694.5585421030614,-1896.3062082386089,-1404.8832193210408,536.8270828479034,-906.3279959312204,968.1861291716943,-1734.4310537347797,-855.981352160405,-290.78649821578693,-443.1603617478374,-655.5090519737568
95276,54339.41399412826,-3739.0740561762905,5093.727564168459,-4103.874754590219,-3792.024525714235,-2756.495126953981,-1856.404090621858,-2103.4497484866715,2907.1076607207024,-1574.6574373009548,1284.3428766233214,-1384.4976537030416,-1372.9689712791362,-2179.749317104852,-531.1130090646906,-551.3728494182484
25191,249170.6501659223,31653.302983377034,8021.637878955643,-622.2912333706352,-5081.722750432309,-2791.634675179134,-3357.688326249398,13351.727624868585,1183.3496703126516,12592.119104213562,1438.7021105404183,8422.973751683274,9889.454456752444,-1731.2651163377384,526.3141221677251,-277.3352950401214
79601,66133.5344630708,-6157.7642967945,4921.718218066699,-3686.131479325081,13182.81401306452,-4069.2303058798266,-1597.7459208302878,-3098.018942337514,3722.644451269404,-1919.7526093424265,1296.754574736121,-1067.0954080302106,-2045.638080590488,-2280.126905137142,-432.88782269186976,-547.4577222899707
45523,54522.1443804899,-1690.8781708938352,-5320.829819035047,-4954.930238029608,-2941.882501914072,-2039.4580574355773,-1669.0185838407976,-217.90129226620675,-2195.6064840025747,-833.4527563130458,944.2891222895606,-467.02902760337264,-631.0531347695369,-1963.4301187413128,-662.6656197989341,-609.3298752565064
34531,83261.24987961986,10135.805464457637,5222.892120556462,-3740.034316580127,-4073.6874781556494,-2378.069706931581,-1745.4113739728612,2220.7485085758667,3125.744966401677,-1978.667586990651,1038.6272532574817,127.74842872461689,-334.45711926644407,604.3935337266194,-467.2390660821816,-658.1000564006927
65134,29454.10585156815,-3380.788197668051,-4766.706478735215,-4674.43897515527,-3112.927005321269,-2088.3757787525838,-1608.908559328518,-2008.698822352724,-2197.3956377597083,-1308.721697150504,969.1216807610206,-1737.6032029029948,-1132.40842506817,-1695.5577449819054,-2322.656620263996,-1488.526972156125
50439,59151.94120596445,1530.2783220418262,-4615.986372655156,-7828.041434740573,4589.58193716831,-2563.4730738420544,-1328.078001394296,1380.9754054165244,3434.8927398220767,-1123.9338615376134,861.9212454922682,-1147.3481883060851,-521.2026418457741,-2010.2905335356645,-316.4802506074079,-554.6408523476488
13177,57954.87717368953,-1478.6345628628385,-5635.813483041916,-7553.115197599475,777.8015409170266,-2587.196767660279,-1323.7580949418057,-894.4321247446825,869.5625289445521,221.2465738502457,-2864.2143428345635,-1009.733583169298,3251.0591307675463,-2686.492906495009,-753.3623435619677,-360.07512745416363
33208,42462.200817214856,-2883.301536944096,-5621.694193722195,-5197.024732259213,-2625.0468811990195,-2004.9673306968784,4519.44453292142,-1891.81397787202,-2738.350547034087,-221.65487640086087,778.677816206269,1538.236391437172,2371.0754789475777,-1248.8833265960052,-2185.6272735170296,-1389.5521519925094
95977,115993.08084748618,22996.748721627053,-6636.21383429173,5292.6608812984405,-4390.731326619171,-1877.0029430234183,-1850.07819318318,11773.398015613027,3432.914751616293,8031.180172704706,1393.5896196746237,5218.607516095275,5457.740780679262,-2662.3589335707143,-196.2546320128568,-450.0939666465735
130169,60054.35058649094,-7574.077115944971,4715.070056551197,-3638.8595363357513,10615.077587419182,-3527.295080572805,16624.126275465158,-4604.051865860307,-3297.954204035748,-2304.006861095016,1174.1980573951091,-1557.3836422383756,-2117.3319936119465,-2112.3436704991936,-345.6689685667416,-584.0813116572749
40201,34298.297908160035,-2732.0726607841475,-4062.56453890674,-13302.592709021124,-2039.7445452777688,-1923.3917171716903,-1157.471128773397,-1038.9010969139438,-2189.885238152456,-770.4137202221956,691.21420354705,-539.5214896222043,-1110.8297742744903,-1931.1700499481608,-593.2812051222882,-673.3445516960755
24217,48967.50942530726,-5664.262746238529,-4766.842955905191,-3758.36652825246,6961.624205486245,-3276.4250221023926,-1745.695442190524,-2571.5932663772287,3520.4591242505257,-1322.1765714510134,-6412.660926537868,-1160.1706969009856,-1486.5812992346782,-2086.690675012601,-529.2353423336394,-467.8366969948507
143104,51638.45323042244,-2653.593922562284,-6635.402418979425,-4137.980970975244,-4042.230236828274,-2893.9137700525694,-1887.514828606308,-1223.411982244737,2569.5322959597365,-679.97558906219,1411.704246722969,-1166.3809599601043,-646.9036057997283,-391.2084593614857,-568.602060302666,-656.4453009024317
110472,78848.37099452206,-4189.87911885304,-4444.9151665787485,-4517.5640082386535,10425.619390884309,-2709.556321096329,-1216.465063235927,-1942.081885373504,3687.067657268208,-1389.130929100516,987.738383411916,-552.1637075508039,-1623.3967105102618,-541.3439101247975,-2756.6206918161347,-534.6995356900197
91888,101049.0642983265,-4990.017736693925,-5489.695371916605,-5021.516707575487,11283.4208656619,-3256.7909544236954,-2198.321642403745,-2920.5721860690296,4382.914063538439,-1508.441047805669,842.4522572900074,-1223.981631563932,-1770.2500379659298,-2235.853209570001,-565.7996333931028,-531.951485886042
38221,32821.45773410717,-3849.168225989131,-5587.980582960002,-4015.445377257096,-3913.984687139121,7084.39657827687,-1548.3827312070475,-2204.0001740898115,-2597.288472035877,-1570.437032921811,950.1069790109982,-1220.396442635932,-1799.9133107752623,-1828.558079045924,-2712.74945461768,-1740.1525453268937
135701,59916.10872038271,-2768.896630503444,6192.921329397233,-3774.00299783706,-4102.947125974667,-3136.8731750395286,-1931.275812460896,-1340.113260499046,2561.680857844796,-630.2343426130859,1439.9217130431928,-1223.7032929962356,-571.9849479890646,-245.74114720118968,-542.3989655059648,-653.5681196732868
14181,62571.62925839679,-3468.881858998644,-5555.45421350143,-4715.056983842413,-3183.3210488884133,-2535.1412105518198,-1791.8336190682776,-2320.6151730723,3007.3184999079263,-1127.5141491320735,792.1447238979097,2605.059600114264,-669.8011408795628,-2449.704667286353,-615.0098532245117,-677.3449999204795
18561,47848.71952514942,-2647.790200065537,-6644.853035196933,-4108.776531702308,-3986.998638562157,-2828.9298736270484,-1897.6627680894608,-1207.6778574996663,2510.36525650064,-726.2181549727019,1168.8324544900347,-1058.7127744881354,-646.9036057997283,-389.120177659568,-589.4698312101358,-681.7521024274106
95882,45641.71744756584,-2567.9803058048888,-6248.018436226773,-4102.374923252675,-4039.1953446396888,-2806.8182491554903,-1849.5750931673088,-1129.827995806534,2454.2719739478744,-721.8527777502859,1031.340200819491,-1189.680309674333,-708.8905245701511,-395.7678073437732,-645.5549407318831,-672.6909420118185
136157,100899.91474225852,-2232.7785278139745,-8223.983438953299,-2642.64427722612,-6171.895372491089,22711.59199818587,-2715.128562713595,-1348.5046764146764,3922.578660526907,-828.5240404550249,1289.0321148570183,-1493.744115873284,-757.6175565839698,-23.980757769120103,-311.9598857879555,-507.44958628594185
12565,34317.66398878862,-3349.958986823978,-4718.473880964585,-4376.120056654639,-2326.095052683186,-1955.9195579041752,-140.12513461398063,-1886.8849503146423,-2075.1129205181182,-1302.3195760051888,904.2387026387948,-652.6261177936004,-1137.7046937947264,-623.4165873539378,-1607.92805742756,-1519.840891247301
43240,64846.73301714064,-3692.1461426723,-6962.213041951632,-3810.8059058114864,-4673.712170425886,14238.3894343926,-2367.107805744114,-1424.6562899755838,-3191.2896475817697,-1671.7411710698143,-3353.835663819756,-2454.380482632729,-1501.2916071920138,-96.289627146227,-353.49140422003285,-577.90490533478
66382,41053.67227297753,-3517.959396908793,3995.893524267828,-4482.14257918661,145.19764747023777,-2319.930980017628,-1528.347971444274,-1295.8300895508396,2582.32121924704,-1197.9901602782902,890.2542571337688,-881.6430380498058,-889.4695116149536,-2137.9360710414703,-2791.054431268007,-1530.0406023200956
11975,64140.22693183625,-2683.156588064276,6268.980746412503,-3663.7716869826063,-4149.393470666127,-2776.880987916335,575.5236173475614,-1358.2653188082184,2562.971748263936,-697.1829166048483,1405.5195382303675,-1328.5959455586742,-527.1721128805957,-130.94550129932614,-492.2629621479537,-681.7416548561895
81544,20312.428150809134,-3017.310028792538,-3905.6879504598464,-17118.844027460196,-2702.564173530112,-1985.6627641254704,-1328.7018290256583,-2065.477569982463,-2020.105191760858,-1348.2477411772618,969.0490030133984,-1935.2369198702536,-938.8056244510578,-1664.1413871281327,-583.5484122091596,-672.0038316718203
24116,59520.5308112022,-2753.158153802066,-6977.975377190589,-3883.141057891647,-4138.786539300889,1539.7689720067613,-1962.6970496277045,-1130.3077724259724,2875.642342994164,-564.3053266771021,1340.0673520097987,-1096.3813315275113,-602.0907706912595,-190.10627611131,-454.8673794910309,-643.0610611966273
121244,53944.94578109264,-3656.503123049508,-7098.527868843325,-3970.0008311775537,-4986.479012078966,4978.690241133712,-1839.9918024047024,-1417.8757668634544,-2576.596005428865,-728.0034518348139,1089.704557547852,-1111.1742437176308,-877.9873908827461,-119.25719251679462,-512.939797306421,-679.5934117089561
36801,61329.45062984435,-2838.2447101670527,6085.885326663738,-3818.798760098825,-3433.40528460934,-3158.915355797996,-1965.4411820107605,-1297.731495038045,2697.150284727093,-662.9852136772387,-1428.672346383487,-1248.1597451441382,-571.9849479890646,-275.2029417298638,-488.2226058198258,-642.4122267081036
33884,104131.78957433504,-3097.309055668678,7636.985966528631,-3057.312880845652,-5678.219956872771,9150.725902115122,-2064.8348162389702,-982.4754725354534,3509.302467934702,-677.0330671191589,1249.1261942637966,-604.098681231486,-612.7603096686742,34.71986959543128,-231.31221428482112,-468.4364049153208
89551,48242.500029471325,-2647.790200065537,-6644.853035196933,-4148.949458209536,-4047.102410854278,-2897.591263425951,-1900.7527372050777,-1223.411982244737,2510.9069492813237,-725.5722681651496,1391.0496804978325,-1166.3809599601043,-646.9036057997283,-389.6057341788441,-569.4508987994024,-654.0698665815538
18205,52845.49566881868,-2761.550685170921,-6466.079141079099,-4116.514509853165,-4294.232604260475,-2323.8648533116057,-1897.1219379960928,-1231.5822993079896,2565.2186492900096,-674.5385677539799,1123.3512510579578,-1173.1484494701808,-644.0880784672461,-299.3306758015854,-553.7525235747004,-742.9741451505517
125967,59344.60814931716,-2848.361926843096,6085.885326663738,-3821.485537672465,-4076.561491638709,-3134.920584449027,-1944.689536309488,-1373.608387035292,2692.016850225694,-659.3501429922998,-3741.289887358127,-1228.4363659830303,-571.9849479890646,-303.59493090055986,-486.56726905294414,-623.4396079753532
14479,26293.57864976152,-3753.660143538282,-4560.112646344858,-4413.898049565428,-630.520668704563,-2249.904798131594,-1603.4799694884982,-1987.1750612490296,506.5454529503145,-1519.6330517347462,-357.94676577398565,-2056.0566355246306,-1321.7948682401195,-688.9256121434507,-2316.559285404706,-1591.704358044148
144486,98586.27924909738,6528.693845963823,3305.2025831151927,14318.52213936014,-1108.2607089990763,-2106.884665074313,2559.793185420602,1294.034823270468,-2691.522046381792,-3090.298964468396,753.322314103683,-329.5984534550856,-1628.6858559403609,-1759.8533237614429,1260.7192306426523,2317.928834682202
15333,39700.10992668266,-3542.557647969791,-5124.310517549181,-4364.278292430937,-3392.028379365983,-2240.187258717098,-1588.0543839576048,-1638.631034674128,-1806.4816792273384,-1112.4287031211782,1034.7626025869154,-1926.1159226650232,-909.0363805673986,-558.765166276576,-631.0008253575985,-638.751691347788
50814,184528.5822621084,15147.29166485069,7737.195125542233,-2175.5249613229944,3563.3272971403503,-4075.1920688944633,23783.21525639636,2610.786182057999,-3493.252891339637,6278.414300153676,1586.2028037839625,6245.52478452994,5094.493457310015,-2531.893140481925,-288.3744862185468,-423.1975557587009
126732,48085.53042026038,-2612.2459909660297,-6557.013005730843,-4039.600341145873,-4071.8706899630806,-2794.406832133243,-1799.3539368682527,-1271.6934770324792,2456.348916924727,-550.5643634531338,-3191.5741389974014,-1178.451659435175,-646.9036057997283,-346.2842976021426,-593.8962406207974,-603.7810756033062
30078,52060.455037200016,-3937.338081907345,4509.836152469493,-4295.718886176177,-3347.450008865496,-2398.3323834485736,-1420.5098694902952,-1896.480499876434,-2149.196837504467,-1339.2973407893996,-3105.940536818658,-252.8073012986732,-1295.7804032105637,-469.5867460894523,-590.0316789767695,-645.0856879288015
34967,64483.036058914935,-5789.840012242498,-4650.783908857993,-24556.6751513058,10384.37482352127,-2905.6021324075264,15026.584634953537,-3260.6761524488584,3828.1570018460775,-2026.7529725587435,1000.2975320897448,-1973.0415216616616,-2981.3394125372333,-2723.956568322023,-385.2002729496903,-531.175236629173
11369,52799.55543084796,-1442.4935906229364,-4148.857360417259,-4329.152987389479,-1710.835850890844,-1602.7590169912785,-1238.155256540518,-183.49677831944928,-1590.139175398168,-620.1161846896833,-4857.117049670877,-817.6075881513584,-431.1244532520121,-1912.0741064366748,-955.6505661823628,-436.784689061686
139576,46665.50164956355,-2631.0565427663714,-6436.183160927773,-4048.8748800545054,-3169.1032636967825,-2831.8273379117254,-1882.6856133927931,-1145.55950736501,2544.9066172814087,-638.0346628453891,1294.3992364282135,-1148.438503468492,-646.9036057997283,-388.68044500838016,-586.6386633461475,-674.5648082240585
84683,107799.3946501177,9619.454878063245,5239.136688215616,-2414.573447362703,-4439.108457775686,-3305.6729605040327,-2155.4985036208805,6060.695901507308,-3393.8605725845223,1959.114913377292,937.7759487991952,-1593.1145318491242,2721.740071756267,9757.550522299562,4869.634328798755,-104.0416858024473
63016,133508.1243037199,14229.971383651438,5936.031256929464,-2410.268035114137,7121.853807673082,-3780.514140713303,-2147.422281660232,1498.9269160159329,205.0142632946317,2554.4463327794924,-5125.537956378131,5610.723810238947,2891.507183499543,-398.6601286392266,3541.7726560331844,7061.6808757304325
8103,52949.74987578824,-3902.561914786162,4952.77707210951,-4026.878422896743,-1520.15593582395,-2203.021110509199,-1640.1610880501712,-1378.83558195794,-2338.481716167717,-1544.1010639490826,1144.3685665937792,-1169.8207594630069,-1859.4073780050264,-370.9169860600489,-510.8891322060332,-620.641650553199
6141,59109.33625635704,-4135.352115246703,-5340.866239371392,-4098.862499615072,-753.4980579857107,-2785.864008588288,-1841.3608763608772,-1920.232080513358,2621.9417661330417,-1372.1657046045837,-1083.805599980443,-1510.9217438107728,-1057.8856910225372,-496.8966121084105,-544.8824026626064,-587.4211266522892
62433,75810.06489567476,25064.124943600527,7707.734424845171,-2789.4532893014552,-5167.741961044633,-2899.511763436541,-2247.0376088901,11906.52116169684,-3840.511882837669,4275.274221485088,1301.0718697306888,7846.849417093034,5092.697264328427,-2271.3473793257244,-363.1902348111188,-1191.5697886904843
26499,64205.7568271006,-2845.785578789442,6283.944159248982,-3732.9602170591543,-4094.831304447682,-3173.625120669888,-1964.3395822918408,-1357.280258451038,2697.150284727093,-659.3501429922998,1237.1264343742826,-1228.4363659830303,-571.9849479890646,-233.93861184830672,-503.9013495730951,-654.9264680467458
